date,ETERNAL.NS,NYKAA.NS,PAYTM.NS,POLICYBZR.NS,DELHIVERY.NS,IRCTC.NS,AFFLE.NS,ROUTE.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,TATAMOTORS.NS,TATAPOWER.NS,TATACHEM.NS,DIXON.NS,DEEPAKNTR.NS,BALAMINES.NS,LAURUSLABS.NS,DRREDDY.NS,CIPLA.NS,SUNPHARMA.NS,DIVISLAB.NS,LUPIN.NS,BIOCON.NS,GLAND.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,ICICIGI.NS,MUTHOOTFIN.NS,DMART.NS,JUBLFOOD.NS,RBA.NS
2020-02-17,,,,,,291.7908630371094,396.1400146484375,,250.11473083496094,198.35000610351562,348.32666015625,11.510000228881836,166.1092071533203,48.163185119628906,298.57586669921875,904.0715942382812,442.2995910644531,401.6521911621094,85.4233169555664,634.6266479492188,411.6949462890625,387.1123962402344,2074.80419921875,689.3211669921875,300.09417724609375,,466.8301696777344,950.2127685546875,557.3692016601562,1288.743896484375,786.667236328125,2339.449951171875,361.6607666015625,
2020-02-18,,,,,,314.837890625,408.5899963378906,,247.09353637695312,189.25,351.9751281738281,11.350000381469727,158.74185180664062,47.97704315185547,297.3462219238281,897.6337280273438,469.94940185546875,398.49456787109375,83.8060302734375,626.1150512695312,415.6031188964844,387.349365234375,2094.446533203125,683.0330810546875,297.6194152832031,,465.0074462890625,950.2776489257812,554.1188354492188,1289.4659423828125,782.5263671875,2364.89990234375,361.5325012207031,
2020-02-19,,,,,,351.9782409667969,453.69000244140625,,251.60052490234375,197.85000610351562,356.4875793457031,11.6899995803833,155.254638671875,47.7909049987793,303.3558044433594,892.2222900390625,470.728271484375,400.34051513671875,85.4623031616211,631.2759399414062,426.56512451171875,382.51519775390625,2104.65283203125,685.9352416992188,303.01446533203125,,476.74017333984375,973.1283569335938,570.3700561523438,1305.0137939453125,787.7474365234375,2424.5,374.3964538574219,
2020-02-20,,,,,,370.83660888671875,440.30999755859375,,256.2066345214844,194.85000610351562,356.0555419921875,11.529999732971191,155.69667053222656,48.02357482910156,302.9194030761719,867.4671630859375,471.1176452636719,404.51837158203125,85.80329895019531,626.8756713867188,415.36480712890625,383.84228515625,2088.765380859375,676.7932739257812,311.874267578125,,476.9747314453125,968.2470092773438,564.8545532226562,1295.290283203125,821.59423828125,2462.64990234375,371.54547119140625,
2020-02-24,,,,,,371.5029296875,436.3999938964844,,244.91432189941406,185.89999389648438,347.79864501953125,11.210000038146973,147.98550415039062,48.256248474121094,297.4255065917969,821.8434448242188,455.3943176269531,402.9638366699219,84.99462890625,611.6626586914062,410.02679443359375,377.1123046875,2080.196044921875,650.9154663085938,311.08233642578125,,469.49822998046875,944.0352172851562,552.345947265625,1256.444580078125,840.2728881835938,2389.699951171875,367.8362121582031,
2020-02-25,,,,,,376.9977111816406,423.1300048828125,,244.12185668945312,180.5500030517578,344.1022033691406,11.210000038146973,147.24876403808594,48.11664962768555,297.3462219238281,826.8463134765625,492.9746398925781,415.3029479980469,83.93270874023438,594.4467163085938,405.8802490234375,368.6288146972656,2052.5986328125,647.3360595703125,300.7871398925781,,471.6483459472656,949.828857421875,560.9148559570312,1238.923095703125,850.1298217773438,2331.75,363.1602478027344,
2020-02-26,,,,,,376.93975830078125,425.760009765625,,240.50636291503906,171.5500030517578,344.1022033691406,10.890000343322754,141.99339294433594,45.92953109741211,295.10491943359375,805.5293579101562,488.2041015625,442.26434326171875,81.789306640625,592.2225952148438,402.4486999511719,355.1689758300781,2077.91650390625,647.96484375,295.7385559082031,,470.0894470214844,936.067626953125,548.6525268554688,1189.39111328125,846.1240844726562,2358.39990234375,364.2552490234375,
2020-02-27,,,,,,368.7796325683594,416.80999755859375,,231.9380645751953,163.0,339.5897521972656,10.5600004196167,142.68101501464844,45.88298797607422,290.285400390625,800.78564453125,481.24298095703125,439.0095520019531,80.76634216308594,590.6242065429688,401.4955139160156,368.2496643066406,2091.93359375,641.1930541992188,295.8870544433594,,465.1833801269531,938.1616821289062,558.1570434570312,1204.120849609375,837.8424072265625,2319.699951171875,365.5771789550781,
2020-02-28,,,,,,336.7958068847656,359.7799987792969,,216.58448791503906,154.9499969482422,328.5484924316406,9.460000038146973,126.66931915283203,43.463199615478516,283.224609375,762.9951171875,449.69879150390625,397.280029296875,80.58123779296875,563.6739501953125,383.2890625,353.4627685546875,2043.8194580078125,619.1362915039062,284.00799560546875,,436.4551086425781,902.536865234375,535.897705078125,1190.5465087890625,792.38330078125,2323.949951171875,346.62646484375,
2020-03-02,,,,,,332.82684326171875,360.45001220703125,,216.53497314453125,156.0500030517578,327.060302734375,9.40999984741211,123.18209838867188,40.764198303222656,279.8925476074219,784.3321533203125,491.7576904296875,386.8841552734375,81.09758758544922,559.5241088867188,383.14605712890625,350.2400817871094,2046.0506591796875,609.268798828125,279.80084228515625,,426.18353271484375,888.9500732421875,546.1409301757812,1154.3966064453125,774.2447509765625,2228.949951171875,329.0964050292969,
2020-03-03,,,,,,335.9266662597656,363.42999267578125,,223.617431640625,159.5,333.44500732421875,9.779999732971191,128.0445556640625,41.32261657714844,287.3698425292969,804.23388671875,518.8720092773438,391.3048400878906,81.40934753417969,586.1277465820312,405.4037170410156,373.0364685058594,2117.688232421875,628.4234008789062,300.93560791015625,,436.30731201171875,894.3529052734375,555.00537109375,1165.804443359375,779.5558471679688,2233.050048828125,334.7095947265625,
2020-03-04,,,,,,302.3398132324219,345.260009765625,,219.0113525390625,152.0,332.1489562988281,9.529999732971191,123.96794891357422,41.648353576660156,283.3589782714844,775.8710327148438,508.0165710449219,379.0628662109375,81.7016372680664,610.70947265625,426.7080993652344,384.3162536621094,2109.636962890625,642.7409057617188,300.836669921875,,419.8800964355469,877.99462890625,560.0283813476562,1169.22216796875,786.1270751953125,2198.449951171875,326.5709228515625,
2020-03-05,,,,,,276.3529968261719,344.45001220703125,,219.65521240234375,152.5,335.2212219238281,9.350000381469727,123.52590942382812,41.183006286621094,283.3589782714844,817.4883422851562,506.11810302734375,390.4789733886719,82.18876647949219,613.2321166992188,419.9879455566406,383.7948303222656,2157.119873046875,654.4947509765625,309.79541015625,,424.2195129394531,885.9967651367188,556.4334716796875,1215.67333984375,790.3129272460938,2247.199951171875,337.5704345703125,
2020-03-06,,,,,,262.54351806640625,330.6400146484375,,212.72132873535156,144.89999389648438,327.7803649902344,8.819999694824219,112.18018341064453,40.06618118286133,279.2203674316406,883.093505859375,505.29052734375,379.9858703613281,81.62370300292969,610.6323852539062,414.0780029296875,380.0033264160156,2172.931640625,641.8702392578125,306.9246520996094,,413.9487609863281,858.3888549804688,539.8867797851562,1217.26171875,782.8414306640625,2242.14990234375,333.8611755371094,
2020-03-09,,,,,,249.4197235107422,314.1099853515625,,197.81350708007812,137.6999969482422,309.0583190917969,8.149999618530273,103.83052062988281,36.994911193847656,268.3341064453125,853.9434814453125,477.6407165527344,348.11798095703125,78.23326110839844,589.5073852539062,406.2139587402344,372.846923828125,2116.37841796875,629.9229125976562,297.9658508300781,,394.4505615234375,818.86767578125,509.8465576171875,1162.868408203125,747.41943359375,2145.699951171875,326.82220458984375,
2020-03-11,,,,,,248.25125122070312,298.4100036621094,,193.9008026123047,130.85000610351562,307.4261779785156,8.239999771118164,97.15079498291016,35.273136138916016,265.81494140625,856.4150390625,462.64752197265625,323.5855407714844,80.45458221435547,577.8279418945312,397.5872802734375,365.83258056640625,2084.8037109375,617.9754638671875,293.7092590332031,,394.82769775390625,823.5473022460938,505.80828857421875,1145.6837158203125,750.5250244140625,2109.949951171875,325.3768005371094,
2020-03-12,,,,,,235.84205627441406,283.489990234375,,160.6182098388672,124.3499984741211,276.1746520996094,6.059999942779541,86.4435806274414,37.55331802368164,239.1839599609375,800.2674560546875,427.89056396484375,268.3511047363281,71.22830200195312,548.9037475585938,376.2828369140625,336.3063049316406,1855.5355224609375,574.4424438476562,271.7825012207031,,365.80322265625,742.1353759765625,465.7710876464844,1062.9862060546875,681.0759887695312,2004.5,291.87481689453125,
2020-03-13,,,,,,237.12643432617188,295.19000244140625,,147.3448028564453,123.4000015258789,281.07122802734375,6.190000057220459,88.16263580322266,39.22856521606445,248.18089294433594,781.2923583984375,456.3192138671875,296.6726989746094,72.76764678955078,555.5859985351562,405.6419677734375,364.1738586425781,1903.891845703125,586.0994873046875,285.0968933105469,,387.1773376464844,772.462158203125,499.5047912597656,1083.6846923828125,723.7896118164062,2101.0,301.3591613769531,
2020-03-16,,,,,,225.27732849121094,280.44000244140625,,133.42750549316406,117.69999694824219,253.7455291748047,5.690000057220459,81.48289489746094,37.646392822265625,226.76815795898438,774.5555419921875,421.96258544921875,272.77178955078125,73.64448547363281,544.3880004882812,377.8556823730469,349.3395690917969,1835.2132568359375,579.4728393554688,265.49652099609375,,359.72015380859375,747.87744140625,467.0514831542969,1047.245849609375,643.3585815429688,1996.300048828125,278.42059326171875,
2020-03-17,,,,,,214.01734924316406,266.4200134277344,,132.13980102539062,123.4000015258789,259.3271484375,5.369999885559082,76.57132720947266,36.2503547668457,214.4873046875,763.5133666992188,403.924072265625,251.73655700683594,72.79686737060547,535.577880859375,382.95538330078125,350.8561096191406,1838.511474609375,596.015380859375,260.5964050292969,,337.44488525390625,700.1747436523438,457.94091796875,1035.1634521484375,576.2501831054688,2021.949951171875,263.0853271484375,
2020-03-18,,,,,,203.3174285888672,253.10000610351562,,128.97003173828125,129.39999389648438,252.77479553222656,5.630000114440918,74.16466522216797,32.667198181152344,204.00587463378906,717.1721801757812,356.93560791015625,231.77999877929688,67.85736083984375,513.8655395507812,367.9422302246094,343.8419189453125,1751.1595458984375,592.9197387695312,249.8557586669922,,299.878662109375,629.603515625,413.1268615722656,958.6755981445312,541.0081176757812,1920.9000244140625,247.36398315429688,
2020-03-19,,,,,,193.15835571289062,240.4499969482422,,127.68233489990234,135.64999389648438,250.78485107421875,5.400000095367432,71.65975952148438,31.82958221435547,200.72195434570312,647.5507202148438,335.75146484375,214.91258239746094,68.666015625,505.2961120605469,360.9108581542969,341.6143493652344,1814.8909912109375,614.2992553710938,250.3507080078125,,268.99786376953125,577.2512817382812,410.66455078125,991.0228881835938,525.5700073242188,1824.9000244140625,243.08712768554688,
2020-03-20,,,,,,183.67520141601562,228.42999267578125,,136.39918518066406,142.35000610351562,248.89193725585938,5.809999942779541,75.9328384399414,34.156307220458984,205.98519897460938,711.5613403320312,371.48431396484375,235.06524658203125,70.74118041992188,557.92578125,378.3447570800781,346.2115478515625,1935.127197265625,621.0227661132812,271.7330017089844,,289.15728759765625,621.9058837890625,411.7972106933594,967.0029907226562,561.7572631835938,1916.0999755859375,291.2907409667969,
2020-03-23,,,,,,174.49143981933594,217.00999450683594,,120.6070327758789,135.25,201.71507263183594,5.130000114440918,65.02914428710938,30.619688034057617,180.56878662109375,641.1726684570312,318.4994201660156,211.5783233642578,62.68974685668945,533.1129150390625,361.4405822753906,307.5856628417969,1796.266357421875,572.8462524414062,253.0235137939453,,221.98374938964844,461.0677185058594,337.1398620605469,795.4946899414062,468.8304748535156,1820.300048828125,254.34353637695312,
